	Conclusion	Stance	Premise	Achievement	Benevolence	Conformity	Hedonism	Power	Security	Self-direction	Stimulation	Tradition	Universalism	Score
3740	Payday loans should be banned	in favor of	Those who offer Payday loans prey on the people who can least afford to repay them.	1	1	1	0	1	1	0	0	0	1	2.416393442622951
543	We should ban private military companies	against	this helps cover more issues; the current government is too short staffed to deal with all of the problems.	0	1	0	0	0	1	0	0	0	0	1.5040983606557379
1188	We should legalize cannabis	against	cannabis is a illegal drug for a reason, it is harmful dangerous drug that alters your mental capacity and should remain illegal.	1	0	1	0	0	1	0	0	0	0	2.5289617486338805
1522	We should ban algorithmic trading	in favor of	algorithimic trading, which to all intents and purposes is nothing more than ai-enabled gambling, makes a volatile, destructive and unethical trade even more so.	0	0	1	0	1	1	0	0	0	0	2.1
58	We should ban targeted killing	against	targeted killing should not be banned because it means that dangerous people can be stopped from injuring other people.	0	0	0	0	1	1	0	0	0	1	2.156830601092896
1256	We should adopt a multi-party system	in favor of	a poll shows that more than 90% of the people are in support of a multi-party system in the usa.	0	0	1	0	0	1	0	0	0	1	1.55792349726776
4156	We should ban the trading of virtual currencies.	in favor of	Virtual currency is a money laundering channel for criminals.	0	0	1	0	0	0	0	0	0	0	1.609836065573771
3207	The use of public defenders should be mandatory	in favor of	not allowing a public defender for less well of defendants who do not meet the income requirements of the poor will make these people poor with outside legal fees.	0	0	1	0	0	1	0	0	0	1	1.55792349726776
578	We should subsidize student loans	against	there are more important ways we should be using public money, such as housing and healthcare.	0	1	0	0	1	1	0	0	0	1	2.048770491803279
492	We should adopt a multi-party system	against	introducing a multi-party system would be detrimental to stability and consistency of our political system	0	0	0	0	0	1	0	0	0	0	1.2836065573770497
4125	We should remove unauthorized asylum seekers or migrants.	in favor of	Many countries have the view that unauthorized asylum seekers should be removed.	0	0	0	0	1	1	1	0	0	1	2.711065573770492
1966	We should introduce compulsory voting	in favor of	compulsory voting would make the opinions of everyone's opinions be taken into account.	0	0	1	0	1	0	1	0	0	1	2.7926229508196725
79	We should adopt gender-neutral language	in favor of	there are far more than two genders today, and thus, gender-neutral language only makes sense.	0	1	1	0	0	0	0	0	0	1	1.7049180327868854
1318	We should subsidize embryonic stem cell research	in favor of	embryonic stem cell research is important in helping to cure diseases and defects.	1	1	0	0	0	1	0	0	0	0	2.5672131147540984
2752	There should be no immigration from non-European or non-first-world countries 	in favor of	Migration from countries with incompatible cultural values and ideologies should be limited or stopped to ensure social cohesion in Europe. Regressive outdated ideologies and values should have no place in Europe. 	0	0	1	0	0	1	1	0	1	0	2.195081967213115
164	We should limit judicial activism	against	judicial activism allows for a check on decrees made by one branch of the government that may think that drastic action is needed for every situation.	0	0	0	0	0	1	0	0	0	1	1.5319672131147544
1294	We should legalize cannabis	against	cannabis can impair drivers and cause accidents.	0	1	1	0	0	1	0	0	0	0	1.5393442622950821
1183	We should ban targeted killing	in favor of	targeting killing is barbaric and exists outside the bounds of government.	0	0	0	0	0	0	0	0	0	1	1.780327868852459
1660	We should abolish the right to keep and bear arms	against	the right to keep and bear arms should not be abolished because it allows people to defend themselves	0	0	0	0	0	1	1	0	0	0	2.8286885245901647
759	We should subsidize embryonic stem cell research	against	embryonic stem cell research is controversial and therefore should not receive government funding.	0	1	0	0	0	0	0	0	1	0	1.6188524590163937
2139	We should adopt gender-neutral language	in favor of	gender neutral language is a way to be more sensitive and politically correct in a modern society with a plurality of genders	0	0	1	0	0	0	0	0	0	1	1.695081967213115
1864	We should legalize organ trade	against	the organ trade should not be legalized as it encourages the expoitationn of poor people by rich people.	0	0	0	0	0	1	0	0	0	1	1.5319672131147544
1759	We should abolish the three-strikes laws	in favor of	we should abolish the three-strikes law because the definition of a previous violent offense could be arbitrary and prisons need to be places for rehabilitation, not excessive punishment.	0	1	0	0	0	0	0	0	0	1	1.7524590163934426
555	We should ban targeted killing	in favor of	the goal should always be to capture alive so banning targeted killing will encourage capture instead of kill.	1	0	1	0	1	1	0	0	0	1	2.554754098360656
208	We should abolish capital punishment	against	Capital punishment provides closure for victim's families who can be reassured that the perpetrator can literally never harm anyone again.	0	0	0	0	0	1	0	0	0	1	1.5319672131147544
3026	There should be no illegal migration.	against	What does legal migration look like? People can only ask for asylum from within the EU and must officially do so at the Point of Entry. This has caused inhumane circumstances as we see at Camp Moria in Greece. 	0	0	0	0	0	1	0	0	0	1	1.5319672131147544
2442	Social media is making us less social	in favor of	By following friends on social media and not communicating with them privately, we can only know the things they post on their accounts. We may not know much about what is really happening in their lives. That means we will have no meaningful connections with friends. The convenience of contacting people online made us prefer it over meeting them outside.	0	1	0	0	0	1	0	0	0	0	1.5040983606557379
4117	We should strengthen Frontex and control immigration	in favor of	 Bigger financial resources for Frontex and military action in Syria will stop immigration.	1	1	0	0	0	1	0	0	0	1	2.3704918032786884
2674	We need a common migration and asylum policy, based on respect for rights and equal treatment	against	We should not bring the problem to Europe, but we should rather help where it is needed in their region! 	0	1	0	0	1	0	0	0	0	1	2.303825136612022
3105	The EU should change its internal structure.	in favor of	Without change, the EU will be following the route of the USSR and other communist countries, who after 70 years of trying to build a social paradise ended in poverty and suppression.	0	0	0	0	0	1	1	0	0	0	2.8286885245901647
