	Conclusion	Stance	Premise	Achievement	Benevolence	Conformity	Hedonism	Power	Security	Self-direction	Stimulation	Tradition	Universalism	Score
4185	We should restrict minors from playing online games.	in favor of	Students who do not learn well are more likely to indulge in games. They cannot find a sense of accomplishment in real life.	1	0	1	0	0	1	0	0	0	0	3.0807952622673436
1911	We should ban whaling	against	some cultures see whaling as a tradition that is important to their history and custom.	0	0	1	0	0	0	0	0	1	1	3.0672588832487313
715	We should abolish capital punishment	against	Capital punishment makes the risk of committing a crime that you permanently lose your life and everything that matters to you, increasing the deterrence of the legal system.	0	0	1	0	1	1	0	0	0	1	3.021256345177665
3083	We need an inclusive language for all citizens of the world: the Esperanto.	against	We have already English as a language of exchange.	0	0	0	0	0	1	0	0	1	0	3.6104060913705585
3035	We need a single immigration policy.	against	Nonsense. Mass migration is a crime against humanity.  Endorse this idea: No more immigration from non-European or non-first-world countries.	0	0	1	0	0	1	0	0	0	1	3.112098138747885
1986	We should subsidize space exploration	against	we just don't have enough excess funds yo support this type of exploration.	0	0	0	0	0	1	0	0	0	0	3.677664974619289
2824	The federal features of the European Treaties need to be strengthened.	in favor of	There is a lack of security and defense policy that can realistically be achieved by strengthening the Euro body as the 28th European army. 	0	0	0	0	1	1	0	0	0	0	3.213197969543147
1256	We should adopt a multi-party system	in favor of	a poll shows that more than 90% of the people are in support of a multi-party system in the usa.	0	0	1	0	0	1	0	0	0	1	3.112098138747885
2498	Marital rape should be criminalized in India	in favor of	Sexual violence violates human rights, irrespective of the relationship between the criminal and the victim. IPC 375, which criminalizes rape, discriminates against married women for using the section on their husbands. Though one can file a case under the domestic violence act for marital rape, not terming marital rape as a crime will deter the victims from filing cases. Every law on the planet is prone to be misused. That doesn’t mean that we should not have laws in order to avoid false cases.	0	0	1	0	1	1	0	0	0	1	3.021256345177665
2561	We should ban kids' reality shows	in favor of	Almost all reality shows involves the process of eliminating participants one by one at each level. Facing defeat infront of everyone is not that easy for children. This may put an emotional toll on children.	0	0	1	0	0	1	0	0	0	0	3.6643401015228427
3862	India is safe for women	against	The National Crime Records Bureau states that happenings of crimes against women have risen from 273 per day in 2001 to 313 per day in 2015. This is not a good sign in terms of safety in India.	0	0	1	0	0	1	0	0	0	1	3.112098138747885
1742	We should legalize organ trade	against	organs should never be allowed to be sold as it would create a market where people could be murdered for their organs to help a wealthy person. organ sale would prey on the poor for the benefit of the wealthy.	0	0	1	0	0	1	0	0	0	1	3.112098138747885
897	We should legalize cannabis	against	marijuana is damaging mentally and physically	0	0	0	0	0	1	0	0	0	0	3.677664974619289
2513	The Sabarimala verdict is progressive and not a threat to traditions	in favor of	Some other temples also ban women, and some temples ban men. If it is the same situation with Sabarimala, people wouldn't have bothered about it. But treating menstruation as impure and banning women of reproductive age is regressive and need to address. Menstruation is just a biological process. Not allowing menstruating women in temples sends a wrong message to people and future generations.	0	0	1	0	0	1	0	0	0	1	3.112098138747885
3464	Holocaust denial should be a criminal offence	in favor of	Holocaust denial propagates negative Jewish stereotypes and encourages Anti-Semitism. It must be stopped.	0	0	1	0	0	1	0	0	0	1	3.112098138747885
749	We should subsidize space exploration	against	in times of austerity, no government can afford the costly exercise of subsidising space exploration.	0	0	0	0	1	1	0	0	0	0	3.213197969543147
3141	There should be an enlargement of the European Union.	against	It's not a good idea to pursue further enlargement. The greater the territory, the harder it is to control and keep problems from appearing. Every large empire in history fell because it grew to such size that it couldn't be properly managed and ruled over. Examples from history don't become suddenly invalid because we're living in the 21st century.	0	0	0	0	0	1	0	0	0	0	3.677664974619289
1724	We should end the use of economic sanctions	against	economic sanctions help punish bad behavior	0	0	1	0	0	0	0	0	0	0	3.651015228426396
559	We should ban whaling	against	some cultures like inuits rely on whales for many things like food and heating, and they use practically the entire whale.	0	0	0	0	0	1	0	0	1	1	3.0761421319796955
2977	There should be a federal Constitution for a European Federation 	in favor of	The EU is established on treaties, but treaties have no soul. Only a constitution has a soul, provided it is well designed: from, by, and for the people.	0	0	0	0	0	1	0	0	0	0	3.677664974619289
1979	We should legalize cannabis	against	cannabis can harm brain chemistry in children.	0	0	0	0	0	1	0	0	0	0	3.677664974619289
694	We should abolish the right to keep and bear arms	in favor of	guns are much too dangerous and often get in the wrong hands	0	0	1	0	0	1	0	0	0	1	3.112098138747885
6	We should adopt gender-neutral language	against	gender neutral language is just another way to try to please a group.  we have two sexes, men and women and they should be differentiate by the use of words.	0	0	1	0	0	0	0	0	1	0	3.597081218274112
4025	We should restrict immigration.	in favor of	Foreigners and immigrants must not be provided the same services and advantages as native people.	0	0	0	0	0	1	0	0	1	1	3.0761421319796955
398	We should abolish the three-strikes laws	against	three strikes is enough opportunity for a person to reform their behavior and become a law abiding citizen. after three strikes a person has proven they are not interested in conforming to societal rules.	0	0	1	0	0	1	0	0	0	1	3.112098138747885
1041	We should adopt gender-neutral language	in favor of	it would make everyone equal and then they would be happy	0	0	1	0	0	1	0	0	0	1	3.112098138747885
290	We should abolish the right to keep and bear arms	in favor of	gun violence is out of control and the only solution is to take away guns	0	0	0	0	0	1	0	0	0	0	3.677664974619289
345	We should oppose collectivism	in favor of	people should be encouraged to individuals	0	0	1	0	0	0	0	0	0	0	3.651015228426396
2694	Serious crimes should lead to rapid expulsion from the EU	in favor of	Not only for committing, but also planning. Especially if an immigrant gets caught planning a terrorist act, he/she must be removed from EU permanently.	0	0	1	0	0	1	0	0	0	0	3.6643401015228427
199	We should fight for the abolition of nuclear weapons	against	nuclear weapons help keep peace. it's an assurance policy. everyone knows that everyone loses if nuclear war breaks out. this keeps countries in line so as not to provoke a nuclear attack.	0	0	1	0	1	1	0	0	0	1	3.021256345177665
