	Conclusion	Stance	Premise	Achievement	Benevolence	Conformity	Hedonism	Power	Security	Self-direction	Stimulation	Tradition	Universalism	Score
1865	We should introduce compulsory voting	in favor of	compulsory voting would ensure that everyone would vote and have a voice in what goes on.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
3140	The EU should decide its role in a multipolar world	in favor of	The European Union is doing amazingly well in relation to the enormous bad publicity it is receiving from all sides. And as if that were not enough in itself, very large countries from around the world are doing constantly dividing work between member states. As all successes start in your head, perhaps some attention should be allocated to the media. The EU has a clear chance to become one of the major poles of this multipolar world order.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
50	We should limit judicial activism	in favor of	"activists judges aren't the ones shaping the laws. they're not ""all"" the people for who the laws are voted for. judicial activism has to be limited to only check for overuse of the power by governments"	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
3238	The use of public defenders should be mandatory	against	Public defenders cost the state too much money.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
1232	We should end the use of economic sanctions	against	you shouldn't have to share what you have with other places who do things that are against your country's beliefs.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
1857	We should subsidize space exploration	in favor of	space mining could help us find valuable minerals that are useful	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
351	We should legalize cannabis	against	cannabis use has been linked to mental problems in youth and shouldn't be legalized.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
335	We should ban algorithmic trading	against	algorithmic trading allows for more timely, accurate, and efficient trading.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
4180	We should protect our privacy in the Internet age.	against	If the laws and regulations on privacy protection in one region or country are too stringent, it is likely to lead to the transfer of capital to another region or country.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
1222	We should adopt a multi-party system	against	they can lead to too much indecision	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
1855	We should ban private military companies	in favor of	only the federal government should be allowed to handle any military training.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
2836	The EU should synchronize national elections 	in favor of	Synchronizing national elections would allow European citizens to engage in major pan-European campaigns.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
3154	The EU should integrate the armed forces of its member states	in favor of	I am all for the creation of a European army, but for that, the question of the command of this army must also be resolved. And this is where the idea of a European Security Council is very interesting and deserves to be pushed.	0	0	0	0	1	0	0	0	0	0	3.4198895027624308
1221	We should abolish zoos	against	we should not abolish zoos because it makes it so people can see animals that they may not otherwise be able to see due to their location.	0	0	0	1	0	0	0	1	0	0	3.002486187845304
