	Conclusion	Stance	Premise	Achievement	Benevolence	Conformity	Hedonism	Power	Security	Self-direction	Stimulation	Tradition	Universalism	Score
3092	We need a stand-alone European army.	in favor of	Turkey is encroaching on EU territory, Russia is sending its army to the Ukrainian border, and what can we do? Nothing, because nobody is taking us seriously. Our threats are empty and get ignored, and our diplomacy is weak. It's time for the EU to be recognized as a strong force that can and will protect its people and its interests.  	1	0	0	0	0	0	0	0	0	0	3.784019975031211
1164	We should abolish the right to keep and bear arms	in favor of	the right to keep and bear arms is antiquated.	1	0	0	0	1	1	1	0	0	1	3.044860590928007
354	We should ban algorithmic trading	in favor of	algorithmic trading can cause unnatural market movements.	0	0	0	0	1	1	0	0	0	0	3.112359550561798
3684	Holocaust denial should be a criminal offence	against	people lie about things all the time, so who is to decide which lies are worthy of a criminal offense and which aren't?	0	0	0	0	1	0	1	0	0	1	3.039811346927452
3819	Indian government should increase the minimum legal age of marriage for girls from 18 to 21 years	against	As per the government data of 2017, the average age of marriage for women is increased to 22.1 years. So, the change is voluntary. The change was mainly due to the improving education among women. So, the solution lies in encouraging education for girls, conducting awareness programs on the importance of education, financial independence and the consequences of teenage pregnancies should be conducted instead of passing a law to bring a real change in society.	1	0	0	0	0	0	1	0	0	0	3.385767790262172
2410	We should adapt the viable pay incentive scheme	in favor of	Variable pay definitely increases the productivity of employees. High-performing individuals feel well-compensated and rewarded for their efforts, while the under-performing ones also feel motivated to improve.	1	0	0	0	1	1	1	0	0	0	3.249063670411985
2423	The world does not need religion anymore	in favor of	In the past, every unknown thing dealt with religious beliefs. But now Science & Technology has taken over everything. We know the reasons for drought, earthquakes, windstorms, etc. they are scientific phenomena and not the wrath of gods anymore.	1	0	0	0	0	0	0	0	0	1	3.006034124011652
4143	We should abolish the 996 overtime system	in favor of	China's 996 overtime system is very inefficient in enhancing your ability to make money. If you rely on 996 to make money, you are essentially making money by working hard, selling your body.	1	0	0	0	1	1	0	0	0	0	3.336246358718269
3685	Entrapment should be legalized	against	entrapment is unfair and often has the wrong results.	1	0	0	0	0	0	0	0	0	1	3.006034124011652
2085	We should oppose collectivism	in favor of	Capitalism has empirically been shown to improve technology and drive innovation at a greater pace than economic systems that rely on collectivist practices.	1	0	0	0	1	0	1	0	0	1	3.2258635039533914
2377	India should store the data within the territorial boundaries of the country	in favor of	Data localization laws result in the setting up of multiple data centers locally. This will create many jobs and will help the country’s economy immensely. It will also drive innovation in the field resulting in low-cost solutions.	0	0	0	0	1	1	1	0	0	0	3.070744902205577
3808	We should develop Web 3.0.	in favor of	Web 3.0 is defined as a decentralized web, where content does not lie in the hands of big corporations. Instead, it uses peer-to-peer infrastructure, so the information cannot be censored by corporations or the government. It is expected to ensure user privacy.	1	0	0	0	1	0	1	0	0	1	3.2258635039533914
3217	The use of public defenders should be mandatory	against	the government has enough obligations without having to provide court services	1	1	0	0	1	1	1	0	0	0	3.0153558052434457
3474	We should subsidize vocational education	against	vocational education is positive but to be subsidize from the government is wrong as there is other causes which should be subsidized.	1	0	0	0	0	1	1	0	0	0	3.030794839783604
837	We should subsidize journalism	in favor of	journalism must be supported by the central government	0	0	0	0	1	1	0	0	0	0	3.112359550561798
1987	We should adopt a multi-party system	in favor of	we need better representation of all people. the two party system is broken and only represents a select few.	1	0	0	0	1	1	0	0	0	1	3.0591968372867253
833	We should subsidize journalism	in favor of	Subsidizing journalism will enable higher salaries be paid to journalists and ensure we keep good, talented newspeople reporting the news.	1	0	0	0	1	1	1	0	0	0	3.249063670411985
505	We should subsidize student loans	in favor of	student loans is a type of aid that is given to them in order to help lower their expenses and debts	1	1	0	0	1	1	0	0	0	0	3.022315855181024
538	We should adopt gender-neutral language	against	adopting gender neutral language would be expensive and a waste of resources which could be better used elsewhere	1	1	0	0	1	0	0	0	0	0	3.2561381606325432
4048	We should promote collaborative civic technologies for enhancing citizen participation as an added value to collaborative urban processes	in favor of	These platforms are an opportunity to encourage the creation of public value and new forms of citizen participation, especially in urban areas. 	1	0	0	0	1	1	1	0	0	0	3.249063670411985
