	Conclusion	Stance	Premise	Achievement	Benevolence	Conformity	Hedonism	Power	Security	Self-direction	Stimulation	Tradition	Universalism	Score
3608	The use of public defenders should be mandatory	against	people have the right to decline counsel, if they so choose.  public defenders are already overworked, which causes them to unintentionally do an incompetent job in their clients' defense	1	0	0	0	0	1	1	0	0	0	3.0025109855618326
2851	The president of the European Commission should be elected by the people of the EU	against	The European Commission has to be independent. It is not allowed to take instructions from any country, lobby group, or anyone else. An elected head of the Commission would make nonsense of the principle of independence that is vital to the trust in the Commission's job. He or she would be beholden to the group that elected him or her and make the job impossible.	1	0	0	0	0	0	1	0	0	0	3.1158192090395476
553	We should legalize cannabis	in favor of	this should be legal as it is no worse than alcohol.	0	1	0	1	0	1	1	0	0	1	3.1154425612052727
966	We should adopt a multi-party system	against	multi-party systems encourage the formation of weak and unstable coalitions that achieve little beyond their own day to day survival	1	0	0	0	0	1	0	0	0	0	3.0150659133709983
1935	We should adopt a multi-party system	against	multi-party systems fragments power so much that nothing ever gets done and government is rendered ineffectual.	1	0	0	0	0	1	0	0	0	0	3.0150659133709983
4040	We should support Frontex.	in favor of	 The EU needs a robust Frontex Agency with the caveat that Frontex missions must report to the member states on whose territories they operate.	1	1	0	0	0	0	0	0	0	0	3.113935969868173
2721	We need legal ways of migration.	against	Migrants have a complete lack of critical thinking.  	1	0	0	0	0	0	1	0	0	0	3.1158192090395476
1263	We should ban whaling	against	if a county wants to hunt and kill whales they should be allowed to do so	0	0	0	0	0	0	1	0	1	0	3.1920903954802258
2646	The EU needs strong advertising and recruitment strategies for students and qualified employees	in favor of	The EU has, for too long, seen a net exodus or brain drain of highly qualified people.	1	0	0	0	0	1	0	0	0	0	3.0150659133709983
4081	We should limit population growth in overcrowded regions	against	Limiting freedom of movement does not seem like a good idea to me. I think what you are experiencing is bad local management, with urban planning laws fast growth and traffic issues can be fixed and avoided altogether.	1	0	0	0	1	0	1	1	0	0	3.081920903954802
2747	We do not need immigration from non-European or non-first-world countries 	against	Migration has been a fact of history and successful societies have found ways to turn migration into strength. In our case in order to alleviate the current challenge in the long term we need to alleviate migration pressure by making it attractive for migrants to stay put and help develop their own countries. Such a helpful project, a European Marshal Plan for Africa would be a good project to invest in. The long-term return on investment would be more than financial: A friendly neighbor continent, good relationships, access to the African market, and natural resources. That is not a short-term fix. And there is no short-term fix. We have to play the long game!	1	1	0	0	0	0	1	0	0	1	3.010122410546139
1657	We should prohibit school prayer	against	prayer in school shouldn't be prohibited because it could result in many social benefits	0	0	0	0	0	1	0	0	1	1	3.0059635907093534
2955	All workers and unemployed should have access to social protection, including young people	in favor of	The problem of youth employment has been there for a long time but was underlined again during the pandemic. Many young people are forced to move to a different country in order to find work. 	1	1	0	0	0	1	0	1	0	1	3.0026365348399247
1871	We should abolish zoos	against	zoos are vital for research into species and preventing their extinction and should therefore not be banned.	1	0	0	0	0	0	0	0	0	1	3.0447269303201505
3787	Referendums are good for the society	in favor of	Referendums force governments to do what the people actually want.	1	0	0	0	1	0	1	0	0	0	3.0511613308223473
921	We should adopt a multi-party system	against	we should no adopt a multi-party system because nothing would ever get done with varying points of view.	1	0	0	0	1	0	0	0	1	1	3.1045197740112993
2256	We should ban algorithmic trading	against	we shouldn't ban algorithmic trading because it can stop risky bid due to human emotions interfering	1	1	0	0	0	0	0	0	0	1	3.021029504080351
2299	We should adopt atheism	against	we should not adopt atheism as the this is removing peoples right to their own beliefs and religious freedom	0	0	0	0	0	0	1	0	1	0	3.1920903954802258
1570	We should ban whaling	against	There is still a vast amount of scientific knowledge that can be acquired from whaling.	1	0	0	0	0	0	1	0	0	1	3.0222849968612677
1690	We should subsidize journalism	against	we should not subsidize journalism because it acts to protect poorly run and inefficent media companies from normal market forces	1	1	0	0	0	0	0	0	0	1	3.021029504080351
1971	We should ban algorithmic trading	in favor of	algorithmic trading or computer controlled trading does not allow for last minute trade that take into consideration small rising stocks.	1	0	0	0	0	0	0	0	0	1	3.0447269303201505
3021	We need a better distribution of refugees.	against	If you want migrants, invite them into your home.	1	1	0	0	0	0	1	0	0	1	3.010122410546139
3942	We should improve migration policies 	against	It may be great to admit a few talented immigrants, but the EU is now following its steep nose dive leading to the rapid disappearance of Europe.	1	0	0	0	0	1	0	0	1	0	3.1456371625863153
2973	We do not need immigration from non-European or non-first-world countries 	against	Migration has been a fact of history and successful societies have found ways to turn migration into strength. In our case in order to alleviate the current challenge in the long term we need to alleviate migration pressure by making it attractive for migrants to stay put and help develop their own countries. Such a helpful project, a European Marshal Plan for Africa would be a good project to invest in. The long-term return on investment would be more than financial: A friendly neighbor continent, good relationships, access to the African market, and natural resources. That is not a short-term fix. And there is no short-term fix. We have to play the long game!	1	1	0	0	1	1	0	0	1	1	3.0279347143753927
4205	We should prohibit capital monopoly.	against	Monopolies can sometimes protect the public interest in infrastructure areas such as energy and transportation, which are vital to the livelihood of the nation.	1	1	0	0	0	1	0	0	0	0	3.0012554927809165
628	We should oppose collectivism	in favor of	collectivism leads to a stagnant culture where new ideas are never formed and expressed	1	0	0	0	0	0	1	0	0	0	3.1158192090395476
4024	We should remove unauthorized asylum seekers or migrants.	in favor of	No more immigration from non-European or non-first world countries.	0	0	0	0	0	1	1	0	1	0	3.0533584431889516
2168	We should subsidize space exploration	in favor of	space exploration technology can lead to benefits here on earth. the ballpoint pen was invented by a space program and now people everywhere use them!	1	1	0	0	0	0	1	0	0	0	3.0684243565599494
4233	Carbon emissions trading should be limited.	against	Since China's reform and opening up, its economy has developed rapidly, and Western countries have taken advantage of the warming climate to limit the issue of carbon emission rights in order to delay China's development.	1	0	0	0	1	0	0	0	0	0	3.08804143126177
2122	We should ban factory farming	against	factory farming supports our large consumption of meat, and without it people would not be able to meet their demands for meat.	1	1	0	0	0	1	0	0	0	0	3.0012554927809165
1445	We should adopt a multi-party system	in favor of	the multi-party system offers voters more choices that may get more people involved in politics	1	0	0	0	1	0	1	0	0	0	3.0511613308223473
2505	Triple Talaq should be abolished	against	Triple talaq should happen in three stages with time gaps. This allows time for reconciliation and arbitration. As instant divorce is a misuse of triple talaq, banning the provision itself is not the solution.	0	1	1	0	0	0	1	0	1	0	3.0112994350282483
3011	There should be a stronger EU on the world scene	in favor of	EU should show more strength when dealing with foreign powers. In addition, there should be a vision about where we want to go in the long term with the EU, and this is in an increasingly complex (and sometimes hostile) world. 	1	0	0	0	0	1	0	1	0	0	3.068110483364721
1420	We should ban whaling	against	whaling has been an intergral part of many cultures for centuries.	0	0	0	0	0	0	1	0	1	0	3.1920903954802258
625	We should ban algorithmic trading	against	if the technology exists then it should be okay to use it	1	0	0	0	1	0	0	0	0	1	3.003766478342749
2534	WikiLeaks is not a bane	in favor of	WikiLeaks has won a number of awards, including The Economist's New Media Award in 2008 and Amnesty International's UK Media Award in 2009.	1	0	0	0	0	0	0	0	0	0	3.254237288135593
3136	We need legal ways of migration.	against	Migrants willingly risk their lives.	1	1	0	0	0	0	0	1	0	0	3.1340238543628374
435	We should subsidize journalism	in favor of	we should, if it's subsidised it could mean better journalism	1	0	0	0	1	0	0	0	0	1	3.003766478342749
1416	We should abolish zoos	against	Zoos are a great way for people to learn about animals	1	0	0	0	0	0	1	0	0	1	3.0222849968612677
3444	We should subsidize vocational education	against	schools need to use financial resources on higher priority courses of study.	1	1	0	0	0	0	0	0	0	1	3.021029504080351
184	We should ban algorithmic trading	in favor of	even if an algorithm can react quicker than a person, it can't predict markets accurately	1	0	0	0	1	0	0	0	0	1	3.003766478342749
309	We should ban algorithmic trading	against	algirithmic trading reduces the possibilty of error and just furthers profit for finance companies	1	0	0	0	1	0	0	0	0	0	3.08804143126177
4148	We should give up developing electric vehicles	against	The electric car is driven by an electric motor and has a direct maximum torque at start-up, which is faster than the fuel car power section.	1	0	0	0	0	0	0	0	0	1	3.0447269303201505
1664	We should subsidize journalism	in favor of	we need to subsidize journalism so that it continues to draw in good people	1	1	0	0	0	0	0	0	0	1	3.021029504080351
1262	We should ban algorithmic trading	against	the digitization of the sector raises the field of action of information. as computer models and algorithmic programs	1	0	0	0	1	0	0	0	0	0	3.08804143126177
125	We should prohibit school prayer	against	in today's hectic fast-paced society, it is freeing to take time to sit quietly and pray. it should be encouraged in our schools.	0	0	0	1	0	1	0	0	1	1	3.2582391713747643
1845	We should subsidize student loans	against	wider availability of student loans creates a glut of over-educated, under-employed individuals contributing less to society - money would be better investing in vocational education.	1	1	0	0	0	0	0	0	0	1	3.021029504080351
4186	We should restrict minors from playing online games.	against	Rather than restricting minors to play games, parents should set a good example and spend more time with their children.	0	1	0	1	0	0	0	0	0	0	3.4943502824858754
2861	There is a necessity for a European framework for the free movement of intensivists 	in favor of	The pandemic has put European Intensive Care Units (ICUs) under extreme pressure. The most important lesson learned early on in the chaos of the pandemic was that equipment and medicines are necessary to save lives, but without adequately trained human resources, these elements are irrelevant. Ventilators don’t operate themselves.   We saw patients in very critical condition being moved away from their families from one Member State to another to receive treatment while allowing the doctors to move would be much more efficient and less life-threatening for the patients. 	1	0	0	0	0	1	1	0	0	0	3.0025109855618326
3842	MBAs do not make good business leaders	in favor of	Learning everything by practice consumes time. Through MBA, we can learn management skills and skills to tackle real-life problems in businesses.	1	0	0	0	0	0	0	0	0	0	3.254237288135593
3036	The EU should conclude an agreement with the United Kingdom and create together a European pillar of NATO	against	Forty years of UK membership in the European Union have clearly proven that it is not a good idea to conclude agreements with England.	1	0	0	0	0	0	0	0	0	0	3.254237288135593
1531	We should ban algorithmic trading	against	Algorithms can be tested against historical data, helping you optimize your trading strategy.	1	0	0	0	1	0	0	0	0	1	3.003766478342749
1800	We should ban private military companies	in favor of	We should ban private military companies as they are not trained and subject to the same scrutiny as the military.	1	1	0	0	0	1	0	0	0	0	3.0012554927809165
2423	The world does not need religion anymore	in favor of	In the past, every unknown thing dealt with religious beliefs. But now Science & Technology has taken over everything. We know the reasons for drought, earthquakes, windstorms, etc. they are scientific phenomena and not the wrath of gods anymore.	1	0	0	0	0	0	0	0	0	1	3.0447269303201505
4004	We should impose an IQ test to immigrants	against	This is against human rights. I think advocating restricting immigration from non EU countries based on education, work skill and language literacy is a legitimate suggestion, but morally IQ tests are not acceptable and as very akin to what would be expected of a ethno-nationalist  authoritarian regime, not a union of democratic institutions.   	1	1	0	0	0	0	0	0	0	1	3.021029504080351
2180	We should adopt atheism	against	to adopt atheism would be to abandon the strength given by faith and the interesting differences of religions which create a more diverse world.	0	0	0	0	0	0	1	0	1	1	3.0731324544883862
2701	The European Union's asylum system needs to implement its humanitarian principles	in favor of	I recently read that especially African families tend to send their smartest, best educated youngsters abroad to improve the family situation. These people are desperately needed both for the future of their home countries and for our future. We need skilled & educated people in many sectors, but sends such people back to their home countries, because they were unfortunate enough to be refugees.	1	1	0	0	0	1	0	1	0	1	3.0026365348399247
754	We should prohibit school prayer	against	we should not prohibit school prayer because the constitution gives us freedom of religion and prayer does not infringe on others.	0	0	0	0	0	0	1	0	1	0	3.1920903954802258
1148	We should subsidize space exploration	in favor of	science is important and can be beneficial to society.	1	1	0	0	0	0	1	1	0	1	3.042937853107344
95	We should subsidize journalism	in favor of	Non-trustworthy news sources and fake news stories abound. We must subsidize investigative journalism in order to ensure we have reliable news sources that report real facts.	1	1	0	0	0	0	1	0	0	1	3.010122410546139
1230	We should prohibit school prayer	against	we should not prohibit the right to pray in schools, children can opt out if they wish so prohibiting it simply unnecessarily removes the rights of those who want to participate.	0	0	0	0	0	0	1	0	1	1	3.0731324544883862
3642	The use of public defenders should be mandatory	against	the use of public defenders should not be mandatory because a lot of them are not well versed in law.	1	0	0	0	0	0	1	0	0	0	3.1158192090395476
1973	We should abolish capital punishment	in favor of	capital punishment should be abolished because man is not the one that should be making the decision to take a life, but leave that to the all mighty god.	0	0	0	0	1	0	0	0	1	1	3.0546139359698685
291	We should abolish the right to keep and bear arms	against	the right to keep and bear arms is one of the tenets of our country	0	0	0	0	0	1	0	0	1	0	3.0913370998116765
737	We should abolish zoos	against	zoos provide an excellent learning opportunity for children.	0	1	0	1	0	0	1	0	0	1	3.20032956685499
3941	We should improve migration policies 	in favor of	The only meaningful immigration is when there is a member country with a specific vacancy. That member will also be responsible for the integration (at a cost of Euro 167,000). The EU has only to administer the paperwork and supervise if matters spin out of control. 	0	1	0	0	1	0	0	1	0	0	3.0232266164469555
