	Conclusion	Stance	Premise	Achievement	Benevolence	Conformity	Hedonism	Power	Security	Self-direction	Stimulation	Tradition	Universalism	Score
4180	We should protect our privacy in the Internet age.	against	If the laws and regulations on privacy protection in one region or country are too stringent, it is likely to lead to the transfer of capital to another region or country.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
1865	We should introduce compulsory voting	in favor of	compulsory voting would ensure that everyone would vote and have a voice in what goes on.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
3154	The EU should integrate the armed forces of its member states	in favor of	I am all for the creation of a European army, but for that, the question of the command of this army must also be resolved. And this is where the idea of a European Security Council is very interesting and deserves to be pushed.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
3853	Adultery should be criminalized	in favor of	Fear of law can deter people from committing adultery.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
2514	The Sabarimala verdict is progressive and not a threat to traditions	in favor of	Sabarimala temple is taking funds from government and hence state government has the right to make changes in law for the temple.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
4018	We should rethink the legal state of Family Reunification.	in favor of	Illegal loopholes in the legislation are enabling illegal migration. Family Reunification has been and remains the biggest channel of migration into the EU.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
2789	We need a better EU migration policy.	in favor of	It is absurd that such an EU policy about migration is lacking.  	0	0	1	0	0	0	0	0	0	0	3.21268656716418
1857	We should subsidize space exploration	in favor of	space mining could help us find valuable minerals that are useful	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
1415	We should ban private military companies	against	private military companies are a business like any other and are subject to national and international regulations	0	0	1	0	0	0	0	0	0	0	3.21268656716418
2537	Betting and gambling should be legalized in India	against	There is no guarantee that illegal gambling activities will stop.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
1539	We should legalize cannabis	in favor of	people buy cannabis regardless of whether it is legal or not, so we might as well tax it to make extra money	0	0	1	0	1	0	0	0	0	0	3.2817164179104483
4160	We should ban the trading of virtual currencies.	in favor of	Virtual currency-related business activities are illegal financial activities, and the provision of services by overseas virtual currency exchanges to Chinese residents through the Internet is also illegal financial activities.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
50	We should limit judicial activism	in favor of	"activists judges aren't the ones shaping the laws. they're not ""all"" the people for who the laws are voted for. judicial activism has to be limited to only check for overuse of the power by governments"	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
961	We should subsidize embryonic stem cell research	against	this type of investigations always end up perverting and end up fulfilling dark objectives	0	0	1	0	0	0	0	0	0	0	3.21268656716418
3708	Payday loans should be banned	in favor of	this type of loans is not allowed by state law or because the lenders decided not to do business on the interest rate and the allowable installments in those states.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
2229	We should adopt gender-neutral language	in favor of	over sensitive people will be offended if we don't.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
2621	Frontex should regularly publish transparency reports	against	Frontex interfering with the national border guards doing their sacred duty to protect the border, and then sending anonymous reports to criticize these brave men and women is quite abhorrent. 	0	0	1	0	0	0	0	0	0	0	3.21268656716418
1222	We should adopt a multi-party system	against	they can lead to too much indecision	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
1855	We should ban private military companies	in favor of	only the federal government should be allowed to handle any military training.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
335	We should ban algorithmic trading	against	algorithmic trading allows for more timely, accurate, and efficient trading.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
3059	We need Integrated migration and border policy.	against	 Refugees can obtain a visa at an Embassy in one of the 54 African countries. All other immigrants must be returned within a week of arrival.	0	0	1	0	1	0	0	0	0	0	3.2817164179104483
345	We should oppose collectivism	in favor of	people should be encouraged to individuals	0	0	1	0	0	0	0	0	0	0	3.21268656716418
4156	We should ban the trading of virtual currencies.	in favor of	Virtual currency is a money laundering channel for criminals.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
351	We should legalize cannabis	against	cannabis use has been linked to mental problems in youth and shouldn't be legalized.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
4113	We should remove unauthorized asylum seekers or migrants.	in favor of	Unauthorized asylum seekers or migrants have no right to be in the country where they are unauthorized.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
3004	There should be no immigration from non-European or non-first-world countries 	in favor of	We need to agree that people who do not respect our immigration law are detained in centers for repatriation.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
3238	The use of public defenders should be mandatory	against	Public defenders cost the state too much money.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
1724	We should end the use of economic sanctions	against	economic sanctions help punish bad behavior	0	0	1	0	0	0	0	0	0	0	3.21268656716418
2836	The EU should synchronize national elections 	in favor of	Synchronizing national elections would allow European citizens to engage in major pan-European campaigns.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
2550	Uniforms should be mandatory in schools	in favor of	If the children are used to uniforms, they will no issues in the future if their profession demands uniform.	0	0	1	0	0	0	0	0	0	0	3.21268656716418
3140	The EU should decide its role in a multipolar world	in favor of	The European Union is doing amazingly well in relation to the enormous bad publicity it is receiving from all sides. And as if that were not enough in itself, very large countries from around the world are doing constantly dividing work between member states. As all successes start in your head, perhaps some attention should be allocated to the media. The EU has a clear chance to become one of the major poles of this multipolar world order.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
1232	We should end the use of economic sanctions	against	you shouldn't have to share what you have with other places who do things that are against your country's beliefs.	0	0	0	0	1	0	0	0	0	0	3.3507462686567164
